,class,prob alternative,farness,colors,model perf,class perf,n labels
0,0,0.28976252582102785,0.6982227967927943,#fd7e14,0.8053,0.0,2
1,0,0.0015710903304363897,0.0,#fd7e14,0.8053,0.0,2
2,0,0.0014291616676140786,0.25767927513936767,#fd7e14,0.8053,0.0,2
3,0,0.15229569060849119,0.8363467736355015,#fd7e14,0.8053,0.0,2
4,0,0.3966444617339508,0.42630120290516776,#fd7e14,0.8053,0.0,2
5,0,0.13570600529949112,0.6168648497856546,#fd7e14,0.8053,0.0,2
6,0,0.0011755773887189634,0.3373265917711583,#fd7e14,0.8053,0.0,2
7,0,0.0012763556838503505,0.072611220605869,#fd7e14,0.8053,0.0,2
8,0,0.0021346934018251886,0.4870822025555287,#fd7e14,0.8053,0.0,2
9,0,0.0028211967864508612,0.0526494179172398,#fd7e14,0.8053,0.0,2
10,0,0.12379789299970899,0.932702168090831,#fd7e14,0.8053,0.0,2
11,0,0.002860589492046238,0.2956959926407606,#fd7e14,0.8053,0.0,2
12,0,0.008874771428910225,0.45349317830694985,#fd7e14,0.8053,0.0,2
13,0,0.0016009430423276454,0.6388389181019768,#fd7e14,0.8053,0.0,2
14,0,0.5530074842924438,0.6834296611910692,#446e9b,0.8053,0.0,2
15,0,0.0018911817930312234,0.21092637084996887,#fd7e14,0.8053,0.0,2
16,0,0.0012261954313660124,0.1899601769959082,#fd7e14,0.8053,0.0,2
17,0,0.002581902222039563,0.06834049703460664,#fd7e14,0.8053,0.0,2
18,0,0.0012795521239775864,0.0,#fd7e14,0.8053,0.0,2
19,0,0.055688681932641454,0.23378809743076612,#fd7e14,0.8053,0.0,2
20,0,0.5484362805671998,0.8007879549028224,#446e9b,0.8053,0.0,2
21,0,0.004475605354185462,0.33030528856231606,#fd7e14,0.8053,0.0,2
22,0,0.09326723442585717,0.3662526958300578,#fd7e14,0.8053,0.0,2
23,0,0.003940995741496528,0.2403604247061482,#fd7e14,0.8053,0.0,2
24,0,0.0014656990342482039,0.07185746948474675,#fd7e14,0.8053,0.0,2
25,0,0.0010413398441562844,0.023432845529116494,#fd7e14,0.8053,0.0,2
26,0,0.0014587921596827566,0.0,#fd7e14,0.8053,0.0,2
27,0,0.026855005230045442,0.0893307491975643,#fd7e14,0.8053,0.0,2
28,0,0.046643740993503165,0.21541257991078294,#fd7e14,0.8053,0.0,2
29,0,0.03335673069841857,0.21733656362785048,#fd7e14,0.8053,0.0,2
30,0,0.004613908905544763,0.15333686821945228,#fd7e14,0.8053,0.0,2
31,0,0.8735410796788943,0.736963955849557,#446e9b,0.8053,0.0,2
32,0,0.0014834789963807937,0.14548118700906632,#fd7e14,0.8053,0.0,2
33,0,0.01499140648300265,0.09751075054389571,#fd7e14,0.8053,0.0,2
34,0,0.1214116232947048,0.6353086825357994,#fd7e14,0.8053,0.0,2
35,0,0.0013996288242491323,0.0005011914908577217,#fd7e14,0.8053,0.0,2
36,0,0.42683662670927025,0.6394536844108322,#fd7e14,0.8053,0.0,2
37,0,0.0028743421314948443,0.025438210351657962,#fd7e14,0.8053,0.0,2
38,0,0.001414692224156212,0.2609188198357774,#fd7e14,0.8053,0.0,2
39,0,0.3611546873942332,0.578810456703425,#fd7e14,0.8053,0.0,2
40,0,0.09976201296972356,0.5618562018513673,#fd7e14,0.8053,0.0,2
41,0,0.0020620856355203017,0.0,#fd7e14,0.8053,0.0,2
42,0,0.005000863278580581,0.15004142608578186,#fd7e14,0.8053,0.0,2
43,0,0.5432045751848582,0.34516238543713107,#446e9b,0.8053,0.0,2
44,0,0.0019484882805208673,0.6323983629518691,#fd7e14,0.8053,0.0,2
45,0,0.6620820032312293,0.8526340345236318,#446e9b,0.8053,0.0,2
46,0,0.0018665848779148625,0.0,#fd7e14,0.8053,0.0,2
47,0,0.765268658362064,0.8665942894577398,#446e9b,0.8053,0.0,2
48,0,0.10604505806231733,0.43813188307945405,#fd7e14,0.8053,0.0,2
49,0,0.0020226219865912896,0.4120734367345947,#fd7e14,0.8053,0.0,2
50,0,0.04508829889303138,0.37296047351188183,#fd7e14,0.8053,0.0,2
51,0,0.005145072282004007,0.46225935851129163,#fd7e14,0.8053,0.0,2
52,0,0.002759163520810945,0.11489986647594541,#fd7e14,0.8053,0.0,2
53,0,0.001407457284700129,0.0,#fd7e14,0.8053,0.0,2
54,0,0.0015256807036779499,0.014033821798776044,#fd7e14,0.8053,0.0,2
55,0,0.09448950162036546,0.7914988140220064,#fd7e14,0.8053,0.0,2
