,class,prob alternative,farness,colors,model perf,class perf,n labels
0,0,0.8678553963850211,1.1139591690973665,#446e9b,0.6939,0.0,2
1,0,0.9431665086790367,1.5504425724915682,#446e9b,0.6939,0.0,2
2,0,0.844118583426348,1.3966321433680888,#446e9b,0.6939,0.0,2
3,0,0.9111680511143698,1.1111672099262897,#446e9b,0.6939,0.0,2
4,0,0.9414488709499464,1.1717358437765397,#446e9b,0.6939,0.0,2
5,0,0.002088075375927491,0.36893381282348575,#fd7e14,0.6939,0.0,2
6,0,0.9397903178093208,0.899532471574286,#446e9b,0.6939,0.0,2
7,0,0.013059383529747701,0.9093403464366386,#fd7e14,0.6939,0.0,2
8,0,0.0029671497982397383,0.6888204057343739,#fd7e14,0.6939,0.0,2
9,0,0.9262866234809171,1.3635110986549142,#446e9b,0.6939,0.0,2
10,0,0.9347939934767873,1.3603435869057061,#446e9b,0.6939,0.0,2
11,0,0.9369698977780228,1.2778173540970608,#446e9b,0.6939,0.0,2
12,0,0.00013603949962907348,0.04487168996326142,#fd7e14,0.6939,0.0,2
13,0,0.9122809797726097,0.7850027592128638,#446e9b,0.6939,0.0,2
14,0,0.00013892358438668417,0.047882075567077555,#fd7e14,0.6939,0.0,2
15,0,0.0008776795955833482,0.34130827515197487,#fd7e14,0.6939,0.0,2
16,0,0.0009718603933371098,0.7963068288179729,#fd7e14,0.6939,0.0,2
17,0,0.9359181573943068,1.3224512603161838,#446e9b,0.6939,0.0,2
18,0,0.9248877879331598,1.0281349082620672,#446e9b,0.6939,0.0,2
19,0,0.9199731676072597,1.2521605398940463,#446e9b,0.6939,0.0,2
20,0,0.918610123473405,1.1535099234660628,#446e9b,0.6939,0.0,2
21,0,0.00011174680602156477,0.008770963179582172,#fd7e14,0.6939,0.0,2
22,0,0.9395152342447973,1.3388504151801999,#446e9b,0.6939,0.0,2
23,0,0.0004011863966990184,0.5742239787267366,#fd7e14,0.6939,0.0,2
24,0,0.00015635843416790095,0.2217005853500606,#fd7e14,0.6939,0.0,2
25,0,0.0006240327985554972,0.5555582989092965,#fd7e14,0.6939,0.0,2
26,0,0.0045667757265460025,0.9424249790750018,#fd7e14,0.6939,0.0,2
27,0,0.006676249984678795,1.044209701483637,#fd7e14,0.6939,0.0,2
28,0,0.9196605318498914,1.3179585388824444,#446e9b,0.6939,0.0,2
29,0,0.9165436627275639,1.053112407742945,#446e9b,0.6939,0.0,2
30,0,0.7811399679346063,0.9031060442494245,#446e9b,0.6939,0.0,2
31,0,0.886074972079436,1.5789953641193282,#446e9b,0.6939,0.0,2
32,0,0.0008654241595478084,0.7553362723790245,#fd7e14,0.6939,0.0,2
33,0,0.00020392625224531692,0.17187406579629627,#fd7e14,0.6939,0.0,2
34,0,0.012122926359838943,1.193929663269567,#fd7e14,0.6939,0.0,2
35,0,0.016240884536374775,0.7530050734604216,#fd7e14,0.6939,0.0,2
36,0,0.0004663468002333351,0.23687968207634894,#fd7e14,0.6939,0.0,2
37,0,0.0024237050201052325,0.7758280739247753,#fd7e14,0.6939,0.0,2
38,0,0.0051285399253790265,0.7030273987444413,#fd7e14,0.6939,0.0,2
39,0,0.8716520771669245,1.30200088730357,#446e9b,0.6939,0.0,2
40,0,0.9309948114263982,1.3575044499978368,#446e9b,0.6939,0.0,2
41,0,0.002631554725514275,0.7463669230660803,#fd7e14,0.6939,0.0,2
42,0,0.8880285566446664,0.9599557505672026,#446e9b,0.6939,0.0,2
43,0,0.004142661780340039,0.985291598859451,#fd7e14,0.6939,0.0,2
44,0,0.9349504638305965,1.3708487683698907,#446e9b,0.6939,0.0,2
45,0,0.8536949614975367,1.2018895784923314,#446e9b,0.6939,0.0,2
46,0,0.004733212870763224,0.7839800947408156,#fd7e14,0.6939,0.0,2
47,0,0.8795770895273165,1.269920122741978,#446e9b,0.6939,0.0,2
48,0,0.0008409553652471353,0.4876465952309449,#fd7e14,0.6939,0.0,2
49,0,0.00879937486310706,0.9100984218620792,#fd7e14,0.6939,0.0,2
50,0,0.0005738596685643275,0.45432654221833646,#fd7e14,0.6939,0.0,2
51,0,0.00668208774835864,0.9826484091411277,#fd7e14,0.6939,0.0,2
52,0,0.9198090900786168,1.4779154809792014,#446e9b,0.6939,0.0,2
53,0,0.004381735674337146,0.5415765119911216,#fd7e14,0.6939,0.0,2
54,0,0.0005928694659760897,0.558777713078507,#fd7e14,0.6939,0.0,2
55,0,0.005974872815545464,0.7181883002512864,#fd7e14,0.6939,0.0,2
56,0,0.05089926452373304,0.7041508074517951,#fd7e14,0.6939,0.0,2
57,0,0.9137691457272906,1.5711981115531224,#446e9b,0.6939,0.0,2
58,0,0.8481926686595012,1.1862978891688007,#446e9b,0.6939,0.0,2
59,0,0.0030660700803514275,0.8796180747407919,#fd7e14,0.6939,0.0,2
60,0,0.010820521899749053,0.7450432398425793,#fd7e14,0.6939,0.0,2
61,0,0.9015004069468983,1.02135660845293,#446e9b,0.6939,0.0,2
62,0,0.0016040371371854572,0.35368627694295623,#fd7e14,0.6939,0.0,2
63,0,0.00022203765731872675,0.3106518450320233,#fd7e14,0.6939,0.0,2
64,0,0.0013210619927832442,0.4051269021087482,#fd7e14,0.6939,0.0,2
65,0,0.014561075808542734,0.7773526394533887,#fd7e14,0.6939,0.0,2
66,0,0.00037011142736939157,0.32501697199602103,#fd7e14,0.6939,0.0,2
67,0,0.00039796374788324637,0.2915098635046624,#fd7e14,0.6939,0.0,2
68,0,0.0016657384403805098,0.4493310649177588,#fd7e14,0.6939,0.0,2
69,0,0.918654536390717,1.090043642354764,#446e9b,0.6939,0.0,2
70,0,0.0011110515554224802,0.6259839340542318,#fd7e14,0.6939,0.0,2
71,0,0.0004985406792890552,0.29046413177185704,#fd7e14,0.6939,0.0,2
72,0,0.022637248629006047,1.0041977204945074,#fd7e14,0.6939,0.0,2
73,0,0.8844950517036565,1.1807448691387221,#446e9b,0.6939,0.0,2
74,0,0.9173035384949,1.0158835996932114,#446e9b,0.6939,0.0,2
75,0,0.0019700084189634526,0.6555237220512219,#fd7e14,0.6939,0.0,2
76,0,0.801426842646865,0.7844913244200278,#446e9b,0.6939,0.0,2
77,0,0.003944035766215362,1.0634217473019174,#fd7e14,0.6939,0.0,2
78,0,0.0005281508977595476,0.430008986520197,#fd7e14,0.6939,0.0,2
79,0,0.9393426377380351,1.1554618148896485,#446e9b,0.6939,0.0,2
80,0,0.9044449330139438,1.1880724499980047,#446e9b,0.6939,0.0,2
81,0,0.8375794329824423,1.4415557985910852,#446e9b,0.6939,0.0,2
82,0,0.004820305168469275,0.9581695982584147,#fd7e14,0.6939,0.0,2
83,0,0.001374988491410286,0.8097988300280476,#fd7e14,0.6939,0.0,2
84,0,0.009925002002949487,1.150104648305525,#fd7e14,0.6939,0.0,2
85,0,0.9494254741668227,1.6719082279352346,#446e9b,0.6939,0.0,2
86,0,0.8948243265529818,0.9595585632808171,#446e9b,0.6939,0.0,2
87,0,0.9344727757962058,1.2483279113940933,#446e9b,0.6939,0.0,2
88,0,0.00047191231305191393,0.30500261823861075,#fd7e14,0.6939,0.0,2
89,0,0.0005300519457239177,0.5147820963408194,#fd7e14,0.6939,0.0,2
90,0,0.9447987570366134,1.2162025178771603,#446e9b,0.6939,0.0,2
91,0,0.03349674435518972,0.8066722717266284,#fd7e14,0.6939,0.0,2
92,0,0.9540747238535804,1.6350411927309796,#446e9b,0.6939,0.0,2
93,0,0.0019669349598028857,0.7766748319130886,#fd7e14,0.6939,0.0,2
94,0,0.8019555528020714,1.459858049816622,#446e9b,0.6939,0.0,2
95,0,0.003010412193566797,0.5103525861556898,#fd7e14,0.6939,0.0,2
96,0,0.0018997664184250682,0.23108479367095633,#fd7e14,0.6939,0.0,2
97,0,0.003333270259332565,0.535782026498812,#fd7e14,0.6939,0.0,2
98,0,0.0009295947861424943,0.1899601769959082,#fd7e14,0.6939,0.0,2
99,0,0.8833424602070792,1.1985423025379283,#446e9b,0.6939,0.0,2
100,0,0.0003315983833576294,0.1375079844051269,#fd7e14,0.6939,0.0,2
101,0,0.0011598191223000209,0.4920259270349447,#fd7e14,0.6939,0.0,2
102,0,0.0011011977869744827,0.13131266854693813,#fd7e14,0.6939,0.0,2
103,0,0.9353155162656959,1.1734801439326015,#446e9b,0.6939,0.0,2
104,0,0.0026333615156948677,0.8418700853141878,#fd7e14,0.6939,0.0,2
105,0,0.9451322154203874,1.4282263854604023,#446e9b,0.6939,0.0,2
106,0,0.933343658580586,1.5080860047444178,#446e9b,0.6939,0.0,2
107,0,0.000470184430236924,0.13510510561180228,#fd7e14,0.6939,0.0,2
108,0,0.8767902467632135,1.1601152905850185,#446e9b,0.6939,0.0,2
109,0,0.8999440684546682,1.3351750727425968,#446e9b,0.6939,0.0,2
110,0,0.9203723916028121,1.4086956466481535,#446e9b,0.6939,0.0,2
111,0,0.828919784595131,1.062319640607124,#446e9b,0.6939,0.0,2
112,0,0.0008076419944941078,0.4236955335800136,#fd7e14,0.6939,0.0,2
113,0,0.9427438775068454,1.4576794096335866,#446e9b,0.6939,0.0,2
114,0,0.0011380516265490717,0.76638205597343,#fd7e14,0.6939,0.0,2
115,0,0.9345643374672831,1.5073051306290206,#446e9b,0.6939,0.0,2
116,0,0.8800181370826557,0.8859079088818845,#446e9b,0.6939,0.0,2
117,0,0.9084815800863121,1.2604358539654346,#446e9b,0.6939,0.0,2
118,0,0.00317574706735444,0.3868319541333473,#fd7e14,0.6939,0.0,2
119,0,0.9411192781925097,1.4195935672804847,#446e9b,0.6939,0.0,2
120,0,0.004623527193547309,0.6405301074616389,#fd7e14,0.6939,0.0,2
