,number estimators,max features,max depth,min split,min leaf,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,43.0,8.0,6.0,3.0,2.0,0.9839940818453882,0.9213460221536637,0.9213460221536637,0.9912184841201473,0.9043648559002909
model 1,225.0,36.0,24.0,6.0,5.0,0.9842294629947207,0.9216333757705971,0.9216333757705971,0.9913484429518173,0.905819005867811
model 2,225.0,36.0,24.0,6.0,5.0,0.9842294629947207,0.9216333757705971,0.9216333757705971,0.9913484429518173,0.905819005867811
best model,225.0,36.0,24.0,6.0,5.0,0.9827280174767886,0.9166549248867666,0.9166549248867665,0.9905168859402526,0.8975665969380088
