,number estimators,max features,max depth,min split,min leaf,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,233.0,32.0,24.0,6.0,5.0,0.8648912202831299,0.8624049589152255,0.8624049589152255,0.8054335660940479,0.7052993880618584
model 1,385.0,51.0,39.0,8.0,8.0,0.8646894650122734,0.863047989976833,0.863047989976833,0.8057700438399147,0.7056579512168865
model 2,118.0,17.0,13.0,4.0,3.0,0.8646894650122734,0.8627574670389863,0.8627574670389864,0.8055580895840979,0.7053999048326407
best model,385.0,51.0,39.0,8.0,8.0,0.8730884762424904,0.8728995802689643,0.8728995802689643,0.8186518388449907,0.7248521025042619
