,number estimators,max features,max depth,min split,min leaf,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,225.0,35.0,24.0,6.0,5.0,0.9942499747805912,0.9816924139354063,0.9816924139354063,0.9968624787278437,0.9625114400514857
model 1,225.0,35.0,24.0,6.0,5.0,0.9942499747805912,0.9816924139354063,0.9816924139354063,0.9968624787278437,0.9625114400514857
model 2,225.0,35.0,24.0,6.0,5.0,0.9942499747805912,0.9816924139354063,0.9816924139354063,0.9968624787278437,0.9625114400514857
best model,225.0,35.0,24.0,6.0,5.0,0.9931048607318406,0.97787218034953,0.9778721803495299,0.9962345748052044,0.9553935849500893
