,number estimators,max features,max depth,min split,min leaf,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,198.0,31.0,21.0,5.0,5.0,0.8985843505161574,0.5347163092073687,0.5347163092073688,0.9461425247405907,0.19946073869682948
model 1,323.0,50.0,33.0,7.0,7.0,0.8982480917313965,0.5357960419196574,0.5357960419196574,0.9459366455392665,0.19829800742429185
model 2,299.0,46.0,31.0,7.0,6.0,0.8983489693668246,0.5355707173536419,0.535570717353642,0.9459972881203397,0.19837630701348355
best model,198.0,31.0,21.0,5.0,5.0,0.9011469142545058,0.5329147671486862,0.5329147671486862,0.9476121562952243,0.20531028669379334
