,number estimators,max features,max depth,min split,min leaf,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,225.0,35.0,24.0,6.0,5.0,0.9944853559299237,0.9886943973900496,0.9886943973900496,0.996994774249826,0.9637098168929009
model 1,68.0,12.0,8.0,3.0,2.0,0.9944517300514476,0.9884873580525754,0.9884873580525754,0.9969765045804865,0.9634770547723933
model 2,225.0,35.0,24.0,6.0,5.0,0.9944853559299237,0.9886943973900496,0.9886943973900496,0.996994774249826,0.9637098168929009
best model,225.0,35.0,24.0,6.0,5.0,0.9939240851993446,0.9886500922259229,0.9886500922259228,0.9966876325877404,0.9602322597660964
