,number estimators,max features,max depth,min split,min leaf,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,225.0,32.0,24.0,6.0,5.0,0.8309963347792461,0.5587263697627999,0.5587263697627999,0.9052192320336895,0.24146604130590602
model 1,221.0,32.0,23.0,6.0,5.0,0.830525572480581,0.5581490320070702,0.5581490320070704,0.9049443551601443,0.23847469404878482
model 2,225.0,32.0,24.0,6.0,5.0,0.8312317159285786,0.558580194318154,0.558580194318154,0.9053760443109944,0.24305592281022928
best model,225.0,32.0,24.0,6.0,5.0,0.8392271982523212,0.5685234050730158,0.5685234050730158,0.9099873867675725,0.2722405415747214
