,number estimators,max features,max depth,min split,min leaf,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,200.0,29.0,21.0,5.0,5.0,0.9775379131779819,0.8015193330799321,0.8015193330799321,0.9882816992662814,0.7358021381809389
model 1,174.0,25.0,19.0,5.0,4.0,0.9774370355425536,0.8040067151318467,0.8040067151318467,0.9882250536998836,0.7350587642508174
model 2,88.0,14.0,10.0,3.0,3.0,0.9774706614210297,0.8014839304635789,0.8014839304635789,0.9882461865241844,0.7350105727704466
best model,200.0,29.0,21.0,5.0,5.0,0.9754232659748772,0.788452275612665,0.7884522756126648,0.9871740059854639,0.7133247147882046
