,number estimators,max features,max depth,min split,min leaf,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,174.0,25.0,19.0,5.0,4.0,0.9285113823598641,0.5977159706444416,0.5977159706444416,0.9622968029878861,0.34003154230319094
model 1,234.0,32.0,24.0,6.0,5.0,0.9285113823598641,0.6002386906855275,0.6002386906855274,0.9622795000231363,0.3428721350366419
model 2,222.0,31.0,23.0,6.0,5.0,0.9282423753320556,0.6000926199873096,0.6000926199873095,0.9621317715663132,0.3409381882276252
best model,234.0,32.0,24.0,6.0,5.0,0.9321409066084108,0.6024073609948328,0.6024073609948328,0.9642805807100762,0.34978679610933333
