,number estimators,max features,max depth,min split,min leaf,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,198.0,29.0,21.0,5.0,5.0,0.9601533340058509,0.7693589116187343,0.7693589116187343,0.9786603042388884,0.7178864023597273
model 1,323.0,46.0,33.0,7.0,7.0,0.9601197081273748,0.7695170435103731,0.769517043510373,0.9786410537730043,0.7175784643827813
model 2,270.0,39.0,28.0,6.0,6.0,0.9602205857628031,0.7695722433337336,0.7695722433337336,0.9786961897230175,0.7184714024470109
best model,270.0,39.0,28.0,6.0,6.0,0.9621108683779356,0.7721652179153972,0.7721652179153972,0.979761514057543,0.7208329363308597
