,number estimators,max features,max depth,min split,min leaf,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,228.0,31.0,24.0,6.0,5.0,0.9453915733548538,0.5364163180112412,0.5364163180112412,0.9718057602085824,0.22327174737794162
model 1,130.0,19.0,14.0,4.0,3.0,0.9453579474763778,0.5347485445276995,0.5347485445276994,0.9717937335494843,0.22054197921576865
model 2,136.0,19.0,15.0,4.0,3.0,0.9452906957194256,0.5338871346927542,0.5338871346927542,0.9717609552104182,0.21791230455421648
best model,228.0,31.0,24.0,6.0,5.0,0.9428590933915892,0.5258809026359422,0.5258809026359422,0.9704938837381465,0.16993324342275623
