,number estimators,max features,max depth,min split,min leaf,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,221.0,33.0,23.0,6.0,5.0,0.6939036282322876,0.6849633167719557,0.6849633167719557,0.635903289667057,0.3726090929399531
model 1,222.0,33.0,23.0,6.0,5.0,0.6938027505968595,0.6854682385519523,0.6854682385519523,0.6376747478823951,0.37302256555967866
model 2,198.0,30.0,21.0,5.0,5.0,0.6933992400551464,0.6846140392876583,0.6846140392876582,0.6358119715874601,0.371751825350589
best model,222.0,33.0,23.0,6.0,5.0,0.689582195521573,0.6803828106025669,0.6803828106025669,0.629209818152165,0.3625748347398137
