,number estimators,max features,max depth,min split,min leaf,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,97.0,15.0,11.0,4.0,3.0,0.9614311173879417,0.7829875088996179,0.7829875088996179,0.9794561438744057,0.6803767570039057
model 1,118.0,18.0,13.0,4.0,3.0,0.9618346279296547,0.7872223176779022,0.7872223176779022,0.9796617915960909,0.6848039588062999
model 2,446.0,63.0,45.0,9.0,9.0,0.961599246780322,0.7843467777910716,0.7843467777910718,0.9795432533113355,0.6820808646205463
best model,118.0,18.0,13.0,4.0,3.0,0.9645685417804478,0.8043583089644359,0.8043583089644358,0.9810922073663886,0.7119018653020389
