,number estimators,max features,max depth,min split,min leaf,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,372.0,49.0,38.0,8.0,8.0,0.9291838999293857,0.6674499903815215,0.6674499903815215,0.9621034520786808,0.45230570575819334
model 1,198.0,27.0,21.0,5.0,5.0,0.9290830222939573,0.6560672542996323,0.6560672542996325,0.9621357578718263,0.4413288166582743
model 2,361.0,47.0,37.0,8.0,7.0,0.9297891657419551,0.6677811162093361,0.6677811162093361,0.9624399832103392,0.455981781479238
best model,361.0,47.0,37.0,8.0,7.0,0.928181321682141,0.6577995650902394,0.6577995650902394,0.9616366421121727,0.4297960287270926
