,number estimators,max features,max depth,min split,min leaf,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,299.0,46.0,31.0,7.0,6.0,0.9727966643128552,0.887221911513903,0.887221911513903,0.9852254979367342,0.8155775499217665
model 1,174.0,28.0,19.0,5.0,4.0,0.9726621607989508,0.88313719228731,0.88313719228731,0.985163214591447,0.8137126031213303
model 2,294.0,45.0,30.0,7.0,6.0,0.972729412555903,0.8875493877477614,0.8875493877477613,0.9851871833765915,0.8153200470056182
best model,299.0,46.0,31.0,7.0,6.0,0.9703713817586018,0.8763114317467767,0.8763114317467767,0.9839104322681099,0.7990980823569369
