,number estimators,max features,max depth,min split,min leaf,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,198.0,29.0,21.0,5.0,5.0,0.9557147180470089,0.7373609476431167,0.7373609476431167,0.9765473578434983,0.6027515604519774
model 1,130.0,19.0,14.0,4.0,3.0,0.9555465886546287,0.739724232901886,0.739724232901886,0.9764472751823007,0.6024762518158129
model 2,372.0,52.0,38.0,8.0,8.0,0.9556474662900568,0.7382165995312852,0.7382165995312852,0.9765075835635325,0.6026359364399448
best model,198.0,29.0,21.0,5.0,5.0,0.9512561441835062,0.7230975043002472,0.7230975043002472,0.9741210583544762,0.5834257959362689
