,number estimators,max features,max depth,min split,min leaf,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,45.0,9.0,6.0,3.0,2.0,0.9573287602138606,0.9366120012051701,0.9366120012051701,0.9688507703012254,0.9057291275533027
model 1,201.0,32.0,21.0,5.0,5.0,0.9571942566999563,0.9367818942671414,0.9367818942671414,0.9687325235179808,0.9052974983274688
model 2,234.0,37.0,24.0,6.0,5.0,0.9572278825784325,0.9368565411404722,0.9368565411404722,0.968754841893818,0.9053628125146987
best model,45.0,9.0,6.0,3.0,2.0,0.957400327689787,0.9352293958895579,0.9352293958895579,0.9692398698609879,0.90471322226252
