,class,prob alternative,farness,colors,model perf,class perf,n labels
0,0,0.0,0.033210038464839074,#fd7e14,0.9332,0.0,2
1,0,0.5108693003333096,0.046251397907918254,#446e9b,0.9332,0.0,2
2,0,0.6009084910773338,0.6896148495268659,#446e9b,0.9332,0.0,2
3,0,0.0,0.08228817372595457,#fd7e14,0.9332,0.0,2
4,0,0.0,0.8562440209399883,#fd7e14,0.9332,0.0,2
5,0,0.0,0.33586798344221064,#fd7e14,0.9332,0.0,2
6,0,0.0004385964912280702,1.1030730444003591,#fd7e14,0.9332,0.0,2
7,0,0.0,0.16107508848027066,#fd7e14,0.9332,0.0,2
8,0,0.0007309941520467836,0.16958559259608255,#fd7e14,0.9332,0.0,2
9,0,0.0,0.22979810068246828,#fd7e14,0.9332,0.0,2
10,0,0.008723732407942934,0.33096697507426165,#fd7e14,0.9332,0.0,2
11,0,0.0,0.12941716141758777,#fd7e14,0.9332,0.0,2
12,0,0.02796381580640021,0.0028818549407862255,#fd7e14,0.9332,0.0,2
13,0,0.2566590983700425,0.12158725260025283,#fd7e14,0.9332,0.0,2
14,0,0.09331936009684391,0.06381991096761724,#fd7e14,0.9332,0.0,2
15,0,0.00996810207336523,0.9727467205650485,#fd7e14,0.9332,0.0,2
16,0,0.0,0.0836712037055805,#fd7e14,0.9332,0.0,2
17,0,0.0,0.1974927995268456,#fd7e14,0.9332,0.0,2
18,0,0.0,0.2200314947369384,#fd7e14,0.9332,0.0,2
19,0,0.41030852293854886,0.02957460743195007,#fd7e14,0.9332,0.0,2
20,0,0.16213410246223164,0.050641976283954684,#fd7e14,0.9332,0.0,2
21,0,0.0006471265135900581,0.19928183169347818,#fd7e14,0.9332,0.0,2
22,0,0.012900939216728689,0.8634976908353434,#fd7e14,0.9332,0.0,2
23,0,0.0,0.33176119023879663,#fd7e14,0.9332,0.0,2
24,0,0.0,0.017542601172457366,#fd7e14,0.9332,0.0,2
25,0,0.0,0.8969066465631046,#fd7e14,0.9332,0.0,2
26,0,0.0,0.16793335925674616,#fd7e14,0.9332,0.0,2
27,0,0.0,0.5643522163515474,#fd7e14,0.9332,0.0,2
