,class,prob alternative,farness,colors,model perf,class perf,n labels
0,0,0.0,1.2456015061612782,#fd7e14,0.9816,0.0,2
1,0,0.0,1.2445135324230008,#fd7e14,0.9816,0.0,2
2,0,0.0,1.392325439959524,#fd7e14,0.9816,0.0,2
3,0,0.0,1.1532662459054488,#fd7e14,0.9816,0.0,2
4,0,0.9973410796002931,1.654916139026348,#446e9b,0.9816,0.0,2
5,0,0.021638655462184873,1.258497233522883,#fd7e14,0.9816,0.0,2
6,0,0.0,0.9074474400566471,#fd7e14,0.9816,0.0,2
7,0,0.0,1.3844417622968175,#fd7e14,0.9816,0.0,2
8,0,0.0,1.4782890440986216,#fd7e14,0.9816,0.0,2
9,0,0.0,0.6834296611910692,#fd7e14,0.9816,0.0,2
10,0,0.007352941176470588,1.334259050248888,#fd7e14,0.9816,0.0,2
11,0,0.0,1.208104796344717,#fd7e14,0.9816,0.0,2
12,0,0.17578540592658856,1.5733544303923899,#fd7e14,0.9816,0.0,2
13,0,0.0,1.4373188881077126,#fd7e14,0.9816,0.0,2
14,0,0.0,1.6176436226784936,#fd7e14,0.9816,0.0,2
15,0,0.0,1.3903464121685438,#fd7e14,0.9816,0.0,2
16,0,0.0,1.0738453670651906,#fd7e14,0.9816,0.0,2
17,0,0.0,1.2878023594931578,#fd7e14,0.9816,0.0,2
18,0,0.0,1.5669072579055652,#fd7e14,0.9816,0.0,2
19,0,0.0,0.9621429934632828,#fd7e14,0.9816,0.0,2
20,0,0.0,1.689397237152761,#fd7e14,0.9816,0.0,2
21,0,0.0,1.5339812872811316,#fd7e14,0.9816,0.0,2
22,0,0.0,1.322751725291928,#fd7e14,0.9816,0.0,2
23,0,0.0,0.9138966728759509,#fd7e14,0.9816,0.0,2
24,0,0.9667548512564563,1.7361029549297753,#446e9b,0.9816,0.0,2
25,0,0.0,1.4320587695701361,#fd7e14,0.9816,0.0,2
26,0,0.0,1.2267705159342792,#fd7e14,0.9816,0.0,2
27,0,0.17568853246648938,1.4182220980942974,#fd7e14,0.9816,0.0,2
28,0,0.0,1.3254613006797258,#fd7e14,0.9816,0.0,2
29,0,0.0,1.230769042801739,#fd7e14,0.9816,0.0,2
30,0,0.0,1.4310114886379237,#fd7e14,0.9816,0.0,2
31,0,0.4758845282672529,1.6213638148158265,#fd7e14,0.9816,0.0,2
32,0,0.0,0.7793882087649926,#fd7e14,0.9816,0.0,2
33,0,0.0,1.193929663269567,#fd7e14,0.9816,0.0,2
34,0,0.006641366223908918,1.527109434122508,#fd7e14,0.9816,0.0,2
35,0,0.0,0.9944947447471059,#fd7e14,0.9816,0.0,2
36,0,0.0,1.6066153192582036,#fd7e14,0.9816,0.0,2
37,0,0.0,1.4980055029833572,#fd7e14,0.9816,0.0,2
38,0,0.0,1.1769794975275207,#fd7e14,0.9816,0.0,2
39,0,0.8062556607053785,1.5935449017986938,#446e9b,0.9816,0.0,2
40,0,0.0,1.4097102292212775,#fd7e14,0.9816,0.0,2
41,0,0.0,1.1056091213803705,#fd7e14,0.9816,0.0,2
42,0,0.0,1.169746713264634,#fd7e14,0.9816,0.0,2
43,0,0.0,1.4782890440986216,#fd7e14,0.9816,0.0,2
44,0,0.0,1.4268379786550989,#fd7e14,0.9816,0.0,2
45,0,0.0,1.553366864310232,#fd7e14,0.9816,0.0,2
46,0,0.0,1.446888598209746,#fd7e14,0.9816,0.0,2
47,0,0.0,1.3388504151801999,#fd7e14,0.9816,0.0,2
48,0,0.0020053475935828875,1.4529826113128044,#fd7e14,0.9816,0.0,2
49,0,0.0,1.0098147681571823,#fd7e14,0.9816,0.0,2
50,0,0.9852924430761426,1.3081670825306373,#446e9b,0.9816,0.0,2
51,0,0.0,1.381182151806243,#fd7e14,0.9816,0.0,2
52,0,0.0,1.5183221257736128,#fd7e14,0.9816,0.0,2
53,0,0.0,1.438023248433153,#fd7e14,0.9816,0.0,2
54,0,0.01465389146345371,0.8927927972216779,#fd7e14,0.9816,0.0,2
55,0,0.0,1.6446551443768942,#fd7e14,0.9816,0.0,2
56,0,0.0,1.1090789112514226,#fd7e14,0.9816,0.0,2
57,0,0.0,1.2999564525613247,#fd7e14,0.9816,0.0,2
58,0,0.0,1.192908076366675,#fd7e14,0.9816,0.0,2
59,0,0.0,0.827315109853615,#fd7e14,0.9816,0.0,2
60,0,0.0,1.0907247872114751,#fd7e14,0.9816,0.0,2
61,0,0.0,1.3321260069811047,#fd7e14,0.9816,0.0,2
62,0,0.0,1.3434701787355225,#fd7e14,0.9816,0.0,2
63,0,0.007338971230852792,1.0046127111244916,#fd7e14,0.9816,0.0,2
64,0,0.0,1.227302519570809,#fd7e14,0.9816,0.0,2
65,0,0.995026470767867,1.447245583800696,#446e9b,0.9816,0.0,2
66,0,0.0,0.8313798166093825,#fd7e14,0.9816,0.0,2
67,0,0.0,1.6057050720177624,#fd7e14,0.9816,0.0,2
68,0,0.0,1.3606597240802687,#fd7e14,0.9816,0.0,2
69,0,0.0,1.2685182134687585,#fd7e14,0.9816,0.0,2
70,0,0.0,1.4230339735645705,#fd7e14,0.9816,0.0,2
71,0,0.0,1.3969645026690611,#fd7e14,0.9816,0.0,2
72,0,0.0,1.5203089472432962,#fd7e14,0.9816,0.0,2
73,0,0.0,1.1320848474357645,#fd7e14,0.9816,0.0,2
74,0,0.0,1.171486948937663,#fd7e14,0.9816,0.0,2
75,0,0.0,1.0667358440869965,#fd7e14,0.9816,0.0,2
76,0,0.0,1.627457422581966,#fd7e14,0.9816,0.0,2
77,0,0.007352941176470588,1.362876501956121,#fd7e14,0.9816,0.0,2
78,0,0.0,1.2718869988332737,#fd7e14,0.9816,0.0,2
79,0,0.0,0.8913005938844137,#fd7e14,0.9816,0.0,2
80,0,0.0,1.4704871374564097,#fd7e14,0.9816,0.0,2
81,0,0.0,1.5975720784346117,#fd7e14,0.9816,0.0,2
82,0,0.0,1.3066944317867137,#fd7e14,0.9816,0.0,2
83,0,0.0,1.5491933534116429,#fd7e14,0.9816,0.0,2
84,0,0.0,1.74007517114401,#fd7e14,0.9816,0.0,2
85,0,0.0,1.113027551966237,#fd7e14,0.9816,0.0,2
86,0,0.0024509803921568627,1.1074580167121737,#fd7e14,0.9816,0.0,2
87,0,0.08059455219560079,1.4131026958703379,#fd7e14,0.9816,0.0,2
88,0,0.0,1.1292356384369795,#fd7e14,0.9816,0.0,2
89,0,0.0,1.349674824220629,#fd7e14,0.9816,0.0,2
90,0,0.9971065087404064,1.7160949334196136,#446e9b,0.9816,0.0,2
91,0,0.0,1.0579240587841028,#fd7e14,0.9816,0.0,2
92,0,0.0,1.0830345444979486,#fd7e14,0.9816,0.0,2
93,0,0.0,1.3391575109478817,#fd7e14,0.9816,0.0,2
94,0,0.009313725490196078,1.351234128955316,#fd7e14,0.9816,0.0,2
95,0,0.0,1.5010909670236798,#fd7e14,0.9816,0.0,2
96,0,0.0,1.438023248433153,#fd7e14,0.9816,0.0,2
97,0,0.0020053475935828875,1.5100422237327797,#fd7e14,0.9816,0.0,2
98,0,0.0,1.4624085862200125,#fd7e14,0.9816,0.0,2
99,0,0.0,1.5163412798036053,#fd7e14,0.9816,0.0,2
100,0,0.0,0.8631339294498437,#fd7e14,0.9816,0.0,2
101,0,0.0,1.5255029659468358,#fd7e14,0.9816,0.0,2
102,0,0.0,1.284078692025255,#fd7e14,0.9816,0.0,2
103,0,0.007325494885930019,1.4953173722202013,#fd7e14,0.9816,0.0,2
104,0,0.0,1.0255875236847425,#fd7e14,0.9816,0.0,2
105,0,0.0,1.6061600292899947,#fd7e14,0.9816,0.0,2
106,0,0.0,1.5116113698513092,#fd7e14,0.9816,0.0,2
107,0,0.007338971230852792,1.0457238094487717,#fd7e14,0.9816,0.0,2
108,0,0.0,1.28065719333364,#fd7e14,0.9816,0.0,2
109,0,0.0,1.2798041576302543,#fd7e14,0.9816,0.0,2
110,0,0.4810550940103025,1.508476786884701,#fd7e14,0.9816,0.0,2
111,0,0.0073134923511926336,1.6914890510804754,#fd7e14,0.9816,0.0,2
112,0,0.0,1.1205077471180385,#fd7e14,0.9816,0.0,2
113,0,0.0,1.557567608823726,#fd7e14,0.9816,0.0,2
114,0,0.0,1.4073451214522836,#fd7e14,0.9816,0.0,2
115,0,0.0,1.2299677637054969,#fd7e14,0.9816,0.0,2
116,0,0.0,1.5922082355778235,#fd7e14,0.9816,0.0,2
117,0,0.0807331871119376,1.6321862711414026,#fd7e14,0.9816,0.0,2
118,0,0.001838235294117647,1.1380504091593013,#fd7e14,0.9816,0.0,2
119,0,0.0,1.0321819683153377,#fd7e14,0.9816,0.0,2
120,0,0.0,1.3711694750205625,#fd7e14,0.9816,0.0,2
121,0,0.0,1.4461751796755968,#fd7e14,0.9816,0.0,2
122,0,0.0,1.281226401924358,#fd7e14,0.9816,0.0,2
123,0,0.0,1.0226239609804932,#fd7e14,0.9816,0.0,2
124,0,0.0,1.0139961725109918,#fd7e14,0.9816,0.0,2
125,0,0.0,1.4738198299713776,#fd7e14,0.9816,0.0,2
126,0,0.0,1.3763200773241713,#fd7e14,0.9816,0.0,2
127,0,0.0,1.2138433631150816,#fd7e14,0.9816,0.0,2
128,0,0.0,1.5864486343058593,#fd7e14,0.9816,0.0,2
129,0,0.007325494885930019,1.6269865349410633,#fd7e14,0.9816,0.0,2
130,0,0.0,1.304344067812706,#fd7e14,0.9816,0.0,2
131,0,0.0,1.6144067207201476,#fd7e14,0.9816,0.0,2
132,0,0.014679034325909387,1.493403873946737,#fd7e14,0.9816,0.0,2
133,0,0.0,1.1397280407157977,#fd7e14,0.9816,0.0,2
134,0,0.0,1.5038025197582505,#fd7e14,0.9816,0.0,2
135,0,0.02929705021383357,1.5908744080789488,#fd7e14,0.9816,0.0,2
136,0,0.0073134923511926336,1.652457234668056,#fd7e14,0.9816,0.0,2
137,0,0.0,1.564346530343852,#fd7e14,0.9816,0.0,2
138,0,0.0,1.4275318380808615,#fd7e14,0.9816,0.0,2
139,0,0.0,1.2947241289890845,#fd7e14,0.9816,0.0,2
140,0,0.0,1.329695641314449,#fd7e14,0.9816,0.0,2
141,0,0.0,1.5816159045115445,#fd7e14,0.9816,0.0,2
142,0,0.0,1.086871631172558,#fd7e14,0.9816,0.0,2
143,0,0.0,1.4914958281626838,#fd7e14,0.9816,0.0,2
144,0,0.0,1.5948844212487736,#fd7e14,0.9816,0.0,2
145,0,0.9956279499627295,1.3657365229837755,#446e9b,0.9816,0.0,2
146,0,0.007328396577523692,1.4865601560042203,#fd7e14,0.9816,0.0,2
147,0,0.0,1.2331776343793845,#fd7e14,0.9816,0.0,2
148,0,0.0,1.2601586181669648,#fd7e14,0.9816,0.0,2
149,0,0.0,1.3743843275458503,#fd7e14,0.9816,0.0,2
150,0,0.0,1.4271848224798371,#fd7e14,0.9816,0.0,2
151,0,0.0,1.1552175877349158,#fd7e14,0.9816,0.0,2
152,0,0.0,1.0039902900185222,#fd7e14,0.9816,0.0,2
