,class,prob alternative,farness,colors,model perf,class perf,n labels
0,0,0.43890407825575606,1.2637702681490608,#fd7e14,0.6522,0.0,2
1,0,0.5057204747558142,0.643763841846381,#446e9b,0.6522,0.0,2
2,0,0.5106288140977788,1.2016316175702595,#446e9b,0.6522,0.0,2
3,0,0.8577213663470706,1.4738198299713776,#446e9b,0.6522,0.0,2
4,0,0.5418740726637682,1.2117519935962457,#446e9b,0.6522,0.0,2
5,0,0.9410192426718267,1.0291982897983682,#446e9b,0.6522,0.0,2
6,0,0.0,0.17696280428574102,#fd7e14,0.6522,0.0,2
7,0,0.6161433550496332,1.4451064299671703,#446e9b,0.6522,0.0,2
8,0,0.018712750537075506,0.7089755249556517,#fd7e14,0.6522,0.0,2
9,0,0.0039186778942743245,0.5028026230449842,#fd7e14,0.6522,0.0,2
10,0,0.6576985249693804,1.0414041194434456,#446e9b,0.6522,0.0,2
11,0,0.8871762377072755,1.2331776343793845,#446e9b,0.6522,0.0,2
12,0,0.793336154146141,1.2823660661527125,#446e9b,0.6522,0.0,2
13,0,0.7706104226941373,1.1382898746883388,#446e9b,0.6522,0.0,2
14,0,0.395927917706124,0.976171157446332,#fd7e14,0.6522,0.0,2
15,0,0.3950010680929726,1.4171952441081357,#fd7e14,0.6522,0.0,2
16,0,0.005421865715983363,0.39562409504994667,#fd7e14,0.6522,0.0,2
17,0,0.8204145012142506,1.2491476447687813,#446e9b,0.6522,0.0,2
18,0,0.8042711087948159,1.1358981494019909,#446e9b,0.6522,0.0,2
19,0,0.005295534106315385,0.3222442495390308,#fd7e14,0.6522,0.0,2
20,0,0.7594708876809458,1.1515624169103842,#446e9b,0.6522,0.0,2
21,0,0.006335833928713184,0.608852132722454,#fd7e14,0.6522,0.0,2
22,0,0.006435722950306621,0.6200506587832373,#fd7e14,0.6522,0.0,2
23,0,0.7623734541867999,1.0638629518279303,#446e9b,0.6522,0.0,2
24,0,0.952913181031082,1.2456015061612782,#446e9b,0.6522,0.0,2
25,0,0.7564806441348123,1.0572664830072365,#446e9b,0.6522,0.0,2
26,0,0.6270081266947743,1.1174613761126448,#446e9b,0.6522,0.0,2
27,0,0.0001719986240110079,0.06921965920339682,#fd7e14,0.6522,0.0,2
28,0,0.9492259469436237,1.488454201656445,#446e9b,0.6522,0.0,2
