,class,prob alternative,farness,colors,model perf,class perf,n labels
0,0,0.03301169590643275,0.2015829543263939,#fd7e14,0.9471,0.0,2
1,0,0.11313966735019368,0.2731243528431723,#fd7e14,0.9471,0.0,2
2,0,0.0,0.04474626624322995,#fd7e14,0.9471,0.0,2
3,0,0.06244542007699903,0.3904804052036545,#fd7e14,0.9471,0.0,2
4,0,0.0,0.8209802497068452,#fd7e14,0.9471,0.0,2
5,0,0.0,0.9186631093703626,#fd7e14,0.9471,0.0,2
6,0,0.0,0.8585965071638523,#fd7e14,0.9471,0.0,2
7,0,0.10735701433069851,0.39088610880234,#fd7e14,0.9471,0.0,2
8,0,0.0,1.444750546618546,#fd7e14,0.9471,0.0,2
9,0,0.06445087076666024,0.20990155066867527,#fd7e14,0.9471,0.0,2
10,0,0.0,0.09814024477244734,#fd7e14,0.9471,0.0,2
11,0,0.9747925241899509,1.3478079796722309,#446e9b,0.9471,0.0,2
12,0,0.0,0.7109100361199907,#fd7e14,0.9471,0.0,2
13,0,0.0,0.898031241928546,#fd7e14,0.9471,0.0,2
14,0,0.0,0.8591400635785462,#fd7e14,0.9471,0.0,2
15,0,0.12847969282179805,0.28667600635464535,#fd7e14,0.9471,0.0,2
16,0,0.37761695906432746,0.40567101806129174,#fd7e14,0.9471,0.0,2
17,0,0.0,0.054280620111588365,#fd7e14,0.9471,0.0,2
18,0,0.1207669377406219,0.39250956755262495,#fd7e14,0.9471,0.0,2
19,0,0.3939001457828252,0.5521986925929979,#fd7e14,0.9471,0.0,2
20,0,0.07074946982841719,0.3178921052994036,#fd7e14,0.9471,0.0,2
21,0,0.0,1.055952701087951,#fd7e14,0.9471,0.0,2
22,0,0.0,1.3559318686008126,#fd7e14,0.9471,0.0,2
23,0,0.015576441102756893,0.385616949540823,#fd7e14,0.9471,0.0,2
24,0,0.0,1.5980211448680275,#fd7e14,0.9471,0.0,2
25,0,0.0,1.0749611402942663,#fd7e14,0.9471,0.0,2
26,0,0.0,0.2509496330041301,#fd7e14,0.9471,0.0,2
27,0,0.0,1.5259042138929018,#fd7e14,0.9471,0.0,2
28,0,0.0,1.5584110636677793,#fd7e14,0.9471,0.0,2
29,0,0.0,0.4389595530660768,#fd7e14,0.9471,0.0,2
30,0,0.0,0.49996103530847763,#fd7e14,0.9471,0.0,2
31,0,0.007644110275689224,1.1530226368051095,#fd7e14,0.9471,0.0,2
32,0,0.07721772379667116,0.8377696968749763,#fd7e14,0.9471,0.0,2
33,0,0.0,0.5195085087491289,#fd7e14,0.9471,0.0,2
34,0,0.941987206068139,1.5356087637883196,#446e9b,0.9471,0.0,2
35,0,0.005263157894736842,1.6427201832687655,#fd7e14,0.9471,0.0,2
36,0,0.0,1.113726174191429,#fd7e14,0.9471,0.0,2
37,0,0.0,1.1026127012354325,#fd7e14,0.9471,0.0,2
38,0,0.1603683451051872,1.1860446852916904,#fd7e14,0.9471,0.0,2
39,0,0.12867148932938405,1.356246116611417,#fd7e14,0.9471,0.0,2
40,0,0.0,0.6504064144534809,#fd7e14,0.9471,0.0,2
41,0,0.0,0.7595093732091569,#fd7e14,0.9471,0.0,2
42,0,0.12279486595276068,0.6171679900619698,#fd7e14,0.9471,0.0,2
43,0,0.00569377990430622,0.4986836380835465,#fd7e14,0.9471,0.0,2
44,0,0.06222382880277617,1.0463734472611128,#fd7e14,0.9471,0.0,2
45,0,0.0,1.2676782632017174,#fd7e14,0.9471,0.0,2
46,0,0.0033918128654970756,0.21054203737916174,#fd7e14,0.9471,0.0,2
47,0,0.0,1.1774805828057426,#fd7e14,0.9471,0.0,2
48,0,0.00575187969924812,0.940863354014116,#fd7e14,0.9471,0.0,2
49,0,0.9971879699968027,1.505746133831008,#446e9b,0.9471,0.0,2
50,0,0.33481100770574457,0.3888582325495999,#fd7e14,0.9471,0.0,2
51,0,0.0,1.0886828676561928,#fd7e14,0.9471,0.0,2
52,0,0.16526652426394578,0.6555237220512219,#fd7e14,0.9471,0.0,2
53,0,0.03362781954887218,0.25897476662208785,#fd7e14,0.9471,0.0,2
54,0,0.026408825093035618,0.28197921567259304,#fd7e14,0.9471,0.0,2
