,0,1
cntry,7.639209791477776e-05,7.63920979147763e-05
pspwght,9.812733310783058e-05,9.812733310783144e-05
anweight,0.0,0.0
nwspol,4.204556279876112e-05,4.204556279876152e-05
netustm,2.5653482933348744e-05,2.565348293335018e-05
ppltrst,4.257004936643698e-05,4.2570049366436964e-05
pplhlp,4.178204835837672e-05,4.178204835837773e-05
polintr,4.370205233752715e-05,4.3702052337526216e-05
psppsgva,5.270492247695631e-06,5.270492247695546e-06
psppipla,2.9532052511593856e-07,2.9532052511593856e-07
trstplc,1.3102152302804127e-07,1.3102152302804996e-07
trstprl,4.284218827849106e-06,4.284218827848648e-06
contplt,2.916033558120974e-06,2.9160335581207154e-06
wrkprty,4.901245254947855e-07,4.901245254947078e-07
pbldmn,6.126183067862946e-05,6.126183067862507e-05
bctprd,1.715047158745986e-07,1.7150471587444942e-07
stfdem,0.0,0.0
gincdif,4.747818895932006e-07,4.7478188959301046e-07
freehms,2.996340107108979e-08,2.996340107116633e-08
hmsacld,2.3932746888033483e-07,2.393274688802238e-07
imsmetn,1.0826862841483153e-06,1.0826862841484265e-06
imdfetn,1.3973776466803373e-06,1.3973776466799656e-06
imwbcnt,3.2394905753119205e-07,3.2394905753097e-07
happy,1.0318174001321158e-06,1.0318174001326219e-06
sclact,3.336609001107771e-07,3.336609001108881e-07
atchctr,1.536132712905246e-06,1.536132712904717e-06
atcherp,1.0707960667615327e-07,1.0707960667607347e-07
pray,7.884140100844405e-07,7.88414010084581e-07
dscrgrp,1.5401215094734688e-07,1.5401215094756893e-07
dscrage,7.449887354878844e-07,7.44988735487723e-07
dscrgnd,3.804726574079265e-07,3.804726574075934e-07
ctzcntr,0.0,0.0
lnghom1,0.0,0.0
mocntr,0.0,0.0
gvrfgap,6.25964093564635e-08,6.25964093564635e-08
elgngas,2.7692903345799544e-07,2.769290334572183e-07
elgnuc,2.498325626724301e-06,2.498325626724386e-06
elgbio,6.805565206286198e-07,6.805565206288756e-07
wrdpfos,1.6071818731590565e-06,1.6071818731591914e-06
wrtcfl,2.102170095487771e-07,2.1021700954902343e-07
wrtratc,2.725322019462018e-07,2.725322019462989e-07
lkredcc,4.505354552530698e-08,4.5053545525418e-08
gvsrdcc,1.026008641712069e-06,1.0260086417117536e-06
banhhap,1.3724375507941675e-06,1.3724375507935513e-06
slvpens,1.8949963198093107e-06,1.8949963198092544e-06
sbeqsoc,3.078090817085766e-07,3.078090817090207e-07
sbbsntx,7.61616141597976e-08,7.616161415957556e-08
imsclbn,2.687019269043134e-07,2.687019269040913e-07
admub,6.296298168029205e-07,6.29629816802902e-07
basinc,4.895204555468965e-07,4.895204555472217e-07
lkuemp,3.830907292188268e-07,3.830907292188268e-07
hhmmb,4.967656430079903e-08,4.967656430093781e-08
gndr3,1.529495108932358e-05,1.5294951089321506e-05
yrbrn2,1.4891343456059615e-07,1.4891343456039773e-07
yrbrn3,6.894776219534826e-08,6.894776219523724e-08
icpart1,0.00028628849488613375,0.00028628849488613803
lvgptnea,4.830854214516461e-05,4.830854214516364e-05
dvrcdeva,0.00011368704154274645,0.00011368704154274267
chldhm,1.1082679264573513e-07,1.1082679264529105e-07
cmsrv,6.968819966608154e-07,6.968819966614572e-07
hswrk,5.264311562924863e-07,5.264311562919415e-07
dngdk,0.0,0.0
dngna,2.041796818484376e-07,2.0417968184828928e-07
icomdng,1.0651502204378337e-06,1.0651502204377748e-06
mnactic,3.476447040152153e-07,3.476447040155458e-07
icpdwrk,0.0,0.0
wkdcorga,0.15516323974240692,0.1551632397424069
edulvlfb,4.6646426948182554e-08,4.664642694862664e-08
occf14b,1.3594988386431694e-06,1.359498838642892e-06
occm14b,9.264577719880762e-07,9.264577719867439e-07
imprich,0.0,0.0
ipeqopt,9.573596487930658e-07,9.573596487923996e-07
ipshabt,0.0,0.0
impdiff,2.7365856441941007e-07,2.736585644185219e-07
ipfrule,0.0,0.0
inwmms,1.0517382486652238e-07,1.051738248660783e-07
inwyys,3.852897465431715e-07,3.852897465419225e-07
