,0,1
cntry,0.0026574544165219585,0.002657454416521961
pspwght,0.004086111978161287,0.004086111978161286
anweight,0.009622945763426243,0.009622945763426245
nwspol,0.0042939849913060085,0.004293984991306003
netusoft,0.15986728826496674,0.15986728826496668
netustm,0.009939817118142643,0.009939817118142642
ppltrst,0.009825068397534638,0.009825068397534652
pplhlp,0.0015224904443482685,0.0015224904443482713
polintr,0.0054959247013287105,0.005495924701328713
psppsgva,0.014291754585958704,0.014291754585958698
psppipla,0.0012725842249385999,0.001272584224938596
cptppola,0.0013830409642141086,0.0013830409642141062
trstplt,0.0004805925359660762,0.0004805925359660751
wrkprty,0.001466836072412767,0.0014668360724127698
bctprd,0.0006281259234944128,0.0006281259234944107
stfdem,0.0005942116875027135,0.0005942116875027174
gincdif,0.0027867075780436384,0.0027867075780436366
imsmetn,0.0008901360353971042,0.0008901360353971109
imdfetn,0.0012827893937790511,0.0012827893937790462
happy,0.0009082005112765212,0.0009082005112765214
hlthhmp,0.0010132055056519002,0.0010132055056519026
rlgblg,0.0008223708971371775,0.0008223708971371777
rlgblge,0.028328441747591082,0.028328441747591068
rlgatnd,0.0016847228541349711,0.0016847228541349668
dscrgrp,0.0026424418336796216,0.0026424418336796285
dscrlng,0.0011698450889762858,0.0011698450889762917
dscrage,0.0003773801515274192,0.0003773801515274182
dscrgnd,0.0004881292775044581,0.00048812927750445357
lnghom1,0.0,0.0
blgetmg,0.0,0.0
mocntr,0.0,0.0
gvrfgap,0.0009227269223827575,0.0009227269223827582
elgcoal,0.000945365590931383,0.0009453655909313767
elghydr,0.0007791514326358439,0.0007791514326358443
elgwind,0.002749736905215057,0.0027497369052150557
elgbio,0.001078892302235166,0.0010788923022351687
wrpwrct,0.0013875624105273887,0.0013875624105273894
wrenexp,0.001195959236574056,0.001195959236574056
wrtcfl,0.0022762702903505907,0.002276270290350584
lkredcc,0.0007289402115855017,0.0007289402115855014
gvsrdcc,0.0005837815830740694,0.0005837815830740689
banhhap,0.0012782191275817923,0.001278219127581791
sbbsntx,0.0019078301591300177,0.0019078301591300263
imsclbn,0.0006336664711969455,0.0006336664711969439
admub,0.0008603240736309139,0.0008603240736309174
lknemny,0.0011149215901351238,0.001114921590135121
gndr,0.000858174604827485,0.0008581746048274831
gndr3,0.11836402739678345,0.11836402739678345
yrbrn2,0.0028134882725928878,0.002813488272592889
iccohbt,0.0006044968042943694,0.0006044968042943704
chldhm,0.0012583376845330247,0.0012583376845330268
cmsrv,0.04213400963549596,0.042134009635495955
hswrk,0.013445286588104273,0.013445286588104267
dngdk,0.0,0.0
dngna,0.009266630618616229,0.009266630618616233
icomdng,0.0013126323092363412,0.0013126323092363364
mnactic,0.00042285724527593846,0.00042285724527593715
icpdwrk,0.0,0.0
wkdcorga,0.08716113549529318,0.0871611354952932
pdwrkp,0.004943915498043222,0.004943915498043225
edulvlfb,0.0018110016395280646,0.0018110016395280616
imprich,0.0011316285787670223,0.0011316285787670184
ipeqopt,0.0021888917898518667,0.00218889178985186
ipshabt,0.0005765870021847198,0.0005765870021847179
iphlppl,0.0009845083589642943,0.0009845083589642956
inwmms,0.0009723741276441043,0.0009723741276441003
inwyys,0.0005492406625010063,0.0005492406625010049
