,number estimators,max features,max depth,min split,min leaf,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,200.0,28.0,21.0,5.0,5.0,0.9618346279296546,0.9531246909389178,0.9531246909389178,0.9426072771414944,0.9143678440636785
model 1,190.0,26.0,20.0,5.0,4.0,0.9623390161067956,0.9537243733340498,0.9537243733340498,0.9433716421454924,0.9155053769924848
model 2,190.0,26.0,20.0,5.0,4.0,0.962439893742224,0.9537520569005847,0.9537520569005847,0.9435041809738908,0.9157313331244765
best model,190.0,26.0,20.0,5.0,4.0,0.962998361551065,0.9550918739080099,0.9550918739080099,0.9445240532241554,0.9170059569180942
