,number estimators,max features,max depth,min split,min leaf,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,129.0,20.0,14.0,4.0,3.0,0.9969400450586772,0.9733635494712175,0.9733635494712175,0.9983794745100566,0.9714161576660819
model 1,130.0,21.0,14.0,4.0,3.0,0.9969400450586772,0.9733635494712175,0.9733635494712175,0.9983794745100566,0.9714161576660819
model 2,76.0,13.0,9.0,3.0,2.0,0.9967719156662967,0.97189950564754,0.97189950564754,0.9982905868101551,0.9698263529392736
best model,129.0,20.0,14.0,4.0,3.0,0.997200983069361,0.9759953161592505,0.9759953161592506,0.9985160519743748,0.9742532574376424
