,number estimators,max features,max depth,min split,min leaf,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,129.0,19.0,14.0,4.0,3.0,0.9990584754026699,0.9935869094225352,0.9935869094225352,0.9994922253375043,0.9930601776696241
model 1,129.0,19.0,14.0,4.0,3.0,0.9990584754026699,0.9935869094225352,0.9935869094225352,0.9994922253375043,0.9930601776696241
model 2,100.0,15.0,11.0,4.0,3.0,0.999125727159622,0.9940447848804107,0.9940447848804107,0.9995284966443204,0.9935556454488447
best model,100.0,15.0,11.0,4.0,3.0,0.9991125068268706,0.9941546762589928,0.9941546762589928,0.9995200295366439,0.993660449580591
