,number estimators,max features,max depth,min split,min leaf,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,174.0,25.0,19.0,5.0,4.0,0.9652980934126904,0.9636189986888363,0.9636189986888363,0.9595108076714035,0.9292614149021826
model 1,174.0,25.0,19.0,5.0,4.0,0.9655334745620229,0.9637984509303236,0.9637984509303236,0.9597645596227888,0.9297456898253129
model 2,205.0,29.0,22.0,5.0,5.0,0.9648609569925014,0.9632154557545108,0.9632154557545106,0.9590146184386357,0.928365279771776
best model,174.0,25.0,19.0,5.0,4.0,0.966206990715456,0.9646909265091363,0.9646909265091362,0.9606924481854998,0.9311451102014068
