,number estimators,max features,max depth,min split,min leaf,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,136.0,21.0,15.0,4.0,3.0,0.9949561182285888,0.9955655202919594,0.9955655202919594,0.9941866491761742,0.98978496561464
model 1,130.0,20.0,14.0,4.0,3.0,0.9949561182285888,0.9955655202919594,0.9955655202919594,0.9941866760793666,0.9897850179186052
model 2,130.0,20.0,14.0,4.0,3.0,0.9949561182285888,0.9955655307802723,0.9955655307802723,0.994186541787922,0.9897847845968144
best model,130.0,20.0,14.0,4.0,3.0,0.9947433096668488,0.9954204829308909,0.9954204829308909,0.9938689386097619,0.989325623648759
