,number estimators,max features,max depth,min split,min leaf,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,129.0,21.0,14.0,4.0,3.0,0.9978479437775313,0.9833921180086208,0.9833921180086206,0.9988507874933009,0.982118803187653
model 1,130.0,21.0,14.0,4.0,3.0,0.9977806920205791,0.9828733109499378,0.9828733109499378,0.9988149163130468,0.981556281550275
model 2,97.0,16.0,11.0,4.0,3.0,0.9977806920205791,0.9828733109499378,0.9828733109499378,0.9988149472181574,0.9815533609092492
best model,129.0,21.0,14.0,4.0,3.0,0.9984298197706172,0.9882051282051282,0.9882051282051282,0.9991596331616062,0.9873046889212448
