,number estimators,max features,max depth,min split,min leaf,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,221.0,30.0,23.0,6.0,5.0,0.9592454352869968,0.9551312843010074,0.9551312843010074,0.9654616619293669,0.9164486012045306
model 1,221.0,30.0,23.0,6.0,5.0,0.9594808164363294,0.9553115466882258,0.9553115466882259,0.965671279320602,0.9169536592699737
model 2,249.0,33.0,26.0,6.0,5.0,0.959279061165473,0.955260855335824,0.9552608553358243,0.9654732925565671,0.91649152260304
best model,221.0,30.0,23.0,6.0,5.0,0.9594483888585472,0.9552841608219516,0.9552841608219514,0.9659325533379214,0.9163829447713734
