,number estimators,max features,max depth,min split,min leaf,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,68.0,11.0,8.0,3.0,2.0,0.9994283600659067,0.99613987284287,0.99613987284287,0.9996914203099059,0.9958250113033033
model 1,68.0,11.0,8.0,3.0,2.0,0.9993947341874306,0.9959128065395095,0.9959128065395095,0.9996732757727647,0.9955789559421458
model 2,68.0,11.0,8.0,3.0,2.0,0.9994619859443827,0.9963669391462306,0.9963669391462306,0.9997095668232533,0.9960709378872794
best model,68.0,11.0,8.0,3.0,2.0,0.9996586564718732,0.9977416440831075,0.9977416440831075,0.9998154096060841,0.9975549321659042
