,number estimators,max features,max depth,min split,min leaf,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,97.0,15.0,11.0,4.0,3.0,0.9993274824304784,0.9951781646213775,0.9951781646213775,0.9996386728397887,0.9948063168987583
model 1,130.0,20.0,14.0,4.0,3.0,0.9992602306735264,0.9946961205033613,0.9946961205033613,0.9996025489386153,0.994286370171665
model 2,97.0,15.0,11.0,4.0,3.0,0.9992938565520024,0.9949373168371771,0.9949373168371771,0.9996206108895205,0.9945464445721695
best model,97.0,15.0,11.0,4.0,3.0,0.9994538503549972,0.9963302752293578,0.9963302752293578,0.9997050582509955,0.9960297028875678
