,number estimators,max features,max depth,min split,min leaf,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,221.0,31.0,23.0,6.0,5.0,0.9577995225125256,0.9511781192176002,0.9511781192176,0.9677460533471076,0.9068561154093268
model 1,198.0,28.0,21.0,5.0,5.0,0.9573960119708128,0.9506675722908877,0.9506675722908876,0.967442953462371,0.9059594276408435
model 2,233.0,33.0,24.0,6.0,5.0,0.9577322707555735,0.9513490493556688,0.9513490493556688,0.9676764712776013,0.9067303788043531
best model,221.0,31.0,23.0,6.0,5.0,0.9587657018022938,0.9532026998880471,0.9532026998880471,0.9681501792870703,0.9097660270191855
