,number estimators,max features,max depth,min split,min leaf,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,136.0,19.0,15.0,4.0,3.0,0.9937792124819261,0.9600237674419647,0.9600237674419647,0.9966386093446595,0.9559660429104692
model 1,129.0,18.0,14.0,4.0,3.0,0.9936447089680218,0.9591596495590368,0.9591596495590368,0.9965661620888552,0.9549995301969018
model 2,130.0,19.0,14.0,4.0,3.0,0.9936447089680218,0.9591596495590368,0.9591596495590368,0.9965661699792049,0.9549989996319127
best model,136.0,19.0,15.0,4.0,3.0,0.9942654287274714,0.9633187772925764,0.9633187772925764,0.9968992248062015,0.9596398954294927
