,number estimators,max features,max depth,min split,min leaf,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,174.0,28.0,19.0,5.0,4.0,0.9915262786240291,0.9579039772244449,0.957903977224445,0.9953902952734713,0.9436239944743544
model 1,190.0,30.0,20.0,5.0,4.0,0.9914254009886009,0.9574833003051721,0.9574833003051721,0.9953354539571544,0.9429442702358309
model 2,129.0,21.0,14.0,4.0,3.0,0.990584754026699,0.9504472317433433,0.9504472317433433,0.9948823232901521,0.9371772103483854
best model,174.0,28.0,19.0,5.0,4.0,0.991807755324959,0.9576995725221195,0.9576995725221195,0.995540691192865,0.9459820116680842
