,number estimators,max features,max depth,min split,min leaf,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,294.0,44.0,30.0,7.0,6.0,0.9940482195097347,0.9911517696460708,0.9911517696460708,0.9955360786464641,0.9866978695952019
model 1,361.0,53.0,37.0,8.0,7.0,0.9939809677527824,0.9910517896420715,0.9910517896420715,0.9954858713108301,0.9865479053331642
model 2,174.0,27.0,19.0,5.0,4.0,0.9939137159958303,0.9909518096380724,0.9909518096380724,0.9954356981539595,0.9863979904307228
best model,294.0,44.0,30.0,7.0,6.0,0.9947433096668488,0.9920074735312435,0.9920074735312435,0.9960990931658139,0.9881131904221931
