,number estimators,max features,max depth,min split,min leaf,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,198.0,30.0,21.0,5.0,5.0,0.9649618346279296,0.9649886120084622,0.9649886120084622,0.9593808663199667,0.9286314481942464
model 1,174.0,26.0,19.0,5.0,4.0,0.9650963381418339,0.9651454747535603,0.9651454747535603,0.9595433766312306,0.9289125678354698
model 2,190.0,28.0,20.0,5.0,4.0,0.9648945828709774,0.965056953807481,0.965056953807481,0.9593487389740073,0.9285340622604221
best model,174.0,26.0,19.0,5.0,4.0,0.9643637356635718,0.9642302207453758,0.9642302207453759,0.9584130019120458,0.9272759715688685
