,number estimators,max features,max depth,min split,min leaf,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,129.0,19.0,14.0,4.0,3.0,0.9986885907394331,0.991046831955923,0.9910468319559228,0.9992929807054911,0.9903058401188649
model 1,129.0,19.0,14.0,4.0,3.0,0.9987222166179092,0.9912764003673095,0.9912764003673095,0.9993110995946125,0.990555067521418
model 2,97.0,15.0,11.0,4.0,3.0,0.9987222166179092,0.9912764003673095,0.9912764003673095,0.9993110995946125,0.990555067521418
best model,129.0,19.0,14.0,4.0,3.0,0.9988394320043692,0.9921077065923862,0.9921077065923863,0.9993740564821975,0.9914555246847525
