,number estimators,max features,max depth,min split,min leaf,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,190.0,28.0,20.0,5.0,4.0,0.9641884394229799,0.9642926345975086,0.9642926345975086,0.959244833143504,0.927367540359386
model 1,190.0,28.0,20.0,5.0,4.0,0.9641884394229799,0.9643791898449671,0.9643791898449671,0.959276661451746,0.927396394659096
model 2,190.0,28.0,20.0,5.0,4.0,0.9643901946938365,0.9645496058437075,0.9645496058437075,0.9594932717679402,0.9277945925378367
best model,190.0,28.0,20.0,5.0,4.0,0.962998361551065,0.9627721189757319,0.9627721189757319,0.9574568288854004,0.9247408261053625
