,number estimators,max features,max depth,min split,min leaf,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,68.0,11.0,8.0,3.0,2.0,0.9998318706076196,0.9996136251103467,0.9996136251103467,0.9998925826146396,0.999506151792417
model 1,68.0,11.0,8.0,3.0,2.0,0.9998318706076197,0.9996136251103467,0.9996136251103467,0.9998925743060667,0.9995061632499898
model 2,225.0,32.0,24.0,6.0,5.0,0.9997646188506675,0.9994590536513842,0.9994590536513842,0.9998496134444833,0.9993085979992627
best model,68.0,11.0,8.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0
