,number estimators,max features,max depth,min split,min leaf,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,76.0,13.0,9.0,3.0,2.0,0.9989239718887656,0.9972685902170962,0.9972685902170962,0.9993304826329478,0.9965973234510709
model 1,76.0,13.0,9.0,3.0,2.0,0.9989239718887656,0.9972685902170962,0.9972685902170962,0.9993304826329478,0.9965973234510709
model 2,100.0,16.0,11.0,4.0,3.0,0.9988567201318134,0.9970978689084188,0.9970978689084188,0.999288667013074,0.9963845683043898
best model,76.0,13.0,9.0,3.0,2.0,0.9990442381212452,0.9975920192638459,0.9975920192638459,0.999404153898536,0.9969948804749227
