,number estimators,max features,max depth,min split,min leaf,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,77.0,12.0,9.0,3.0,2.0,0.9984532095901004,0.9966442738691509,0.9966442738691509,0.99899603248013,0.995638449728863
model 1,68.0,11.0,8.0,3.0,2.0,0.9984532095901004,0.9966442738691509,0.9966442738691509,0.99899603248013,0.995638449728863
model 2,68.0,11.0,8.0,3.0,2.0,0.9984868354685766,0.9967172452643641,0.9967172452643641,0.9990178346248352,0.9957333017515261
best model,68.0,11.0,8.0,3.0,2.0,0.9989759694156198,0.9977531455961653,0.9977531455961653,0.9993373094764745,0.9970896347938174
