,C,gamma,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,0.05514497474095551,0.0550504797889344,0.9443827970005717,0.6942464052055964,0.6942464052055963,0.9704835320625632,0.5191698222759575
model 1,0.05514497474095551,0.0550504797889344,0.9444164228790477,0.694470419542514,0.6944704195425139,0.9705008468758592,0.5195623619178539
model 2,0.05514497474095551,0.0550504797889344,0.9444164228790477,0.694470419542514,0.6944704195425139,0.9705008468758592,0.5195623619178539
best model,0.05514497474095551,0.0550504797889344,0.9432687056253414,0.6912185012095787,0.6912185012095787,0.9698945766764482,0.5058007874557692
