,C,gamma,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,0.05514497474095551,0.0550504797889344,0.956622616765863,0.8051341110343447,0.8051341110343447,0.9767348512861139,0.6594718649433593
model 1,0.05514497474095551,0.0550504797889344,0.956622616765863,0.8051341110343447,0.8051341110343447,0.9767348512861139,0.6594718649433593
model 2,0.05514497474095551,0.0550504797889344,0.956622616765863,0.8051341110343447,0.8051341110343447,0.9767348512861139,0.6594718649433593
best model,0.05514497474095551,0.0550504797889344,0.9550109229929,0.8076878922394,0.8076878922394,0.9757960847687956,0.6595753472346161
