,C,gamma,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,0.05514497474095551,0.0550504797889344,0.9528901442550186,0.7358407004364645,0.7358407004364645,0.9750138650237479,0.5806303788620684
model 1,0.05514497474095551,0.0550504797889344,0.9528901442550186,0.7358407004364645,0.7358407004364645,0.9750138650237479,0.5806303788620684
model 2,0.05514497474095551,0.0550504797889344,0.9528901442550186,0.7358407004364645,0.7358407004364645,0.9750138650237479,0.5806303788620684
best model,0.05514497474095551,0.0550504797889344,0.948798470780994,0.7280974298663845,0.7280974298663845,0.9727510536259264,0.568241888551985
