,C,gamma,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,0.05514497474095551,0.0550504797889344,0.9603214633982313,0.7828810239265985,0.7828810239265985,0.9789262472353343,0.6484904517563178
model 1,0.05514497474095551,0.0550504797889344,0.9603214633982313,0.7828810239265985,0.7828810239265985,0.9789262472353343,0.6484904517563178
model 2,0.05514497474095551,0.0550504797889344,0.9602878375197551,0.7828630020119504,0.7828630020119504,0.9789079758135751,0.6482563578237407
best model,0.05514497474095551,0.0550504797889344,0.9571272528672856,0.8075861434028402,0.8075861434028403,0.977045105636377,0.6548006721229549
