,C,gamma,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,0.0888928365733604,0.0888017167450349,0.9817075221090151,0.980041290819654,0.9800412908196537,0.978819491490304,0.9629585750121068
model 1,0.0888928365733604,0.0888017167450349,0.9817075221090151,0.980041290819654,0.9800412908196537,0.978819491490304,0.9629585750121068
model 2,0.0888928365733604,0.0888017167450349,0.9817075221090151,0.980041290819654,0.9800412908196537,0.978819491490304,0.9629585750121068
best model,0.0888928365733604,0.0888017167450349,0.9874385581649372,0.9864890184556753,0.9864890184556753,0.985417657314947,0.974443344786773
