,C,gamma,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,0.05514497474095551,0.0550504797889344,0.9909546386899358,0.9658228245184768,0.9658228245184767,0.9950812620942598,0.9389581515355513
model 1,0.05514497474095551,0.0550504797889344,0.9909546386899358,0.9658228245184768,0.9658228245184767,0.9950812620942598,0.9389581515355513
model 2,0.05514497474095551,0.0550504797889344,0.9909546386899358,0.9658228245184768,0.9658228245184767,0.9950812620942598,0.9389581515355513
best model,0.05514497474095551,0.0550504797889344,0.9899645002730748,0.9623652671055047,0.9623652671055047,0.9945428221405501,0.9322724460240958
