,C,gamma,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,0.05514497474095551,0.0550504797889344,0.9657352298328794,0.8537811293759576,0.8537811293759576,0.9810478706160008,0.8155353018200472
model 1,0.05514497474095551,0.0550504797889344,0.9657352298328794,0.8537811293759576,0.8537811293759576,0.9810478706160008,0.8155353018200472
model 2,0.05514497474095551,0.0550504797889344,0.9657352298328794,0.8537811293759576,0.8537811293759576,0.9810478706160008,0.8155353018200472
best model,0.05514497474095551,0.0550504797889344,0.9647050791916986,0.8508140114758868,0.8508140114758868,0.9804691927014468,0.8108139692187467
