,C,gamma,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,0.05514497474095551,0.0550504797889344,0.9870540367867111,0.9822981079944967,0.9822981079944967,0.9917162498091404,0.9621453959508934
model 1,0.05514497474095551,0.0550504797889344,0.9870876626651871,0.9823195967343971,0.9823195967343971,0.9917379258520626,0.962241580783763
model 2,0.13427115976435278,0.134184578222175,0.9875920508423283,0.9722090494683062,0.9722090494683062,0.992129289755792,0.963417021927186
best model,0.13427115976435278,0.134184578222175,0.9900327689787002,0.9782337123725313,0.9782337123725314,0.9936648442245942,0.9706268333447989
