,C,gamma,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,0.05514497474095551,0.0550504797889344,0.9461313426813275,0.730600723501153,0.730600723501153,0.9711485495283562,0.5911775604496617
model 1,0.05514497474095551,0.0550504797889344,0.9461313426813275,0.730600723501153,0.730600723501153,0.9711485495283562,0.5911775604496617
model 2,0.05514497474095551,0.0550504797889344,0.9461313426813275,0.730600723501153,0.730600723501153,0.9711485495283562,0.5911775604496617
best model,0.05514497474095551,0.0550504797889344,0.946613872200983,0.7319793287367052,0.7319793287367053,0.9713993124131373,0.5979212524316807
