,C,gamma,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,0.05514497474095551,0.0550504797889344,0.9343286593362251,0.7759495994314843,0.7759495994314843,0.9630280628069802,0.7066481815688904
model 1,0.05514497474095551,0.0550504797889344,0.9343286593362251,0.7759495994314843,0.7759495994314843,0.9630280628069802,0.7066481815688904
model 2,0.05514497474095551,0.0550504797889344,0.9343286593362251,0.7759495994314843,0.7759495994314843,0.9630280628069802,0.7066481815688904
best model,0.05514497474095551,0.0550504797889344,0.9299563080283998,0.7681562932852267,0.7681562932852267,0.9604624277456647,0.6938997900892275
