,C,gamma,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,0.05514497474095551,0.0550504797889344,0.8862436531154376,0.7410968037732929,0.7410968037732927,0.932879218232964,0.5869567342695454
model 1,0.05514497474095551,0.0550504797889344,0.8862436531154376,0.7410968037732929,0.7410968037732927,0.932879218232964,0.5869567342695454
model 2,0.05514497474095551,0.0550504797889344,0.8862436531154376,0.7410968037732929,0.7410968037732927,0.932879218232964,0.5869567342695454
best model,0.05514497474095551,0.0550504797889344,0.8852403058438012,0.7469647708449525,0.7469647708449525,0.9320561012085202,0.5821815080441586
