,C,gamma,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,0.05514497474095551,0.0550504797889344,0.9424997478059115,0.5753601175665728,0.5753601175665729,0.9700881573172557,0.3544318124670305
model 1,0.05514497474095551,0.0550504797889344,0.9424997478059115,0.5753601175665728,0.5753601175665729,0.9700881573172557,0.3544318124670305
model 2,0.05514497474095551,0.0550504797889344,0.9424997478059115,0.5753601175665728,0.5753601175665729,0.9700881573172557,0.3544318124670305
best model,0.05514497474095551,0.0550504797889344,0.9424494811578372,0.5848373830513814,0.5848373830513814,0.9700181384927268,0.36090479349529003
