,C,gamma,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,0.44832239499149834,0.44826722171366973,0.8466996200275733,0.5,0.5,0.9169868344390891,0.0
model 1,0.44832239499149834,0.44826722171366973,0.8466996200275733,0.5,0.5,0.9169868344390891,0.0
model 2,0.44832239499149834,0.44826722171366973,0.8466996200275733,0.5,0.5,0.9169868344390891,0.0
best model,0.44832239499149834,0.44826722171366973,0.8428454396504642,0.5,0.5,0.9147217900274135,0.0
