,C,gamma,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,0.13427115976435278,0.134184578222175,0.9730992972191398,0.9478744063639354,0.9478744063639354,0.9827312846761475,0.9233118005650973
model 1,0.13427115976435278,0.134184578222175,0.9730992972191398,0.9478744063639354,0.9478744063639354,0.9827312846761475,0.9233118005650973
model 2,0.13427115976435278,0.134184578222175,0.9730992972191398,0.9478744063639354,0.9478744063639354,0.9827312846761475,0.9233118005650973
best model,0.13427115976435278,0.134184578222175,0.9797241944292736,0.9582574051500313,0.9582574051500313,0.9870107150666958,0.9419742283357389
