,C,gamma,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,0.05514497474095551,0.0550504797889344,0.8208076936009953,0.7998919354317461,0.7998919354317461,0.7296533768554809,0.5958969907153507
model 1,0.05514497474095551,0.0550504797889344,0.8208076936009953,0.7998919354317461,0.7998919354317461,0.7296533768554809,0.5958969907153507
model 2,0.05514497474095551,0.0550504797889344,0.8208076936009953,0.7998919354317461,0.7998919354317461,0.7296533768554809,0.5958969907153507
best model,0.05514497474095551,0.0550504797889344,0.82400327689787,0.8083066678106321,0.8083066678106319,0.7399636877143433,0.6077406866175511
