,C,gamma,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,0.05514497474095551,0.0550504797889344,0.8720871582770101,0.5078090059455654,0.5078090059455657,0.9315163723650063,0.09232383172547674
model 1,0.05514497474095551,0.0550504797889344,0.8720871582770101,0.5078090059455654,0.5078090059455657,0.9315163723650063,0.09232383172547674
model 2,0.05514497474095551,0.0550504797889344,0.8720871582770101,0.5078090059455654,0.5078090059455657,0.9315163723650063,0.09232383172547674
best model,0.05514497474095551,0.0550504797889344,0.8685144729655926,0.5135149657709807,0.5135149657709808,0.9293418445960818,0.12901648846298613
