,C,gamma,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,0.05514497474095551,0.0550504797889344,0.8203033054238542,0.809098781431819,0.8090987814318192,0.7519615745681913,0.6116857665503156
model 1,0.05514497474095551,0.0550504797889344,0.8203033054238542,0.809098781431819,0.8090987814318192,0.7519615745681913,0.6116857665503156
model 2,0.05514497474095551,0.0550504797889344,0.8203033054238542,0.809098781431819,0.8090987814318192,0.7519615745681913,0.6116857665503156
best model,0.05514497474095551,0.0550504797889344,0.8269388312397596,0.8176980643835088,0.8176980643835088,0.7648641127910213,0.6286103457890455
