,C,gamma,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,0.05514497474095551,0.0550504797889344,0.9156662967820034,0.5122657382893946,0.5122657382893946,0.9558777144988918,0.13517073015477185
model 1,0.05514497474095551,0.0550504797889344,0.9156662967820034,0.5122657382893946,0.5122657382893946,0.9558777144988918,0.13517073015477185
model 2,0.05514497474095551,0.0550504797889344,0.9156662967820034,0.5122657382893946,0.5122657382893946,0.9558777144988918,0.13517073015477185
best model,0.05514497474095551,0.0550504797889344,0.917599672310213,0.5161383999451779,0.5161383999451779,0.9569036312350483,0.1494192296425217
