,C,gamma,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,0.05514497474095551,0.0550504797889344,0.9748814687783719,0.8866308644050761,0.8866308644050761,0.9861899227078471,0.853928824143781
model 1,0.05514497474095551,0.0550504797889344,0.9748814687783719,0.8866308644050761,0.8866308644050761,0.9861899227078471,0.853928824143781
model 2,0.05514497474095551,0.0550504797889344,0.9748814687783719,0.8866308644050761,0.8866308644050761,0.9861899227078471,0.853928824143781
best model,0.05514497474095551,0.0550504797889344,0.975218459858001,0.888866040573566,0.888866040573566,0.9863856280238532,0.8542302777756431
