,C,gamma,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,0.05514497474095551,0.0550504797889344,0.6328054070412589,0.6052009598883686,0.6052009598883686,0.48711661498398245,0.23094864916124513
model 1,0.05514497474095551,0.0550504797889344,0.6328054070412589,0.6052009598883686,0.6052009598883686,0.48711661498398245,0.23094864916124513
model 2,0.05514497474095551,0.0550504797889344,0.6328054070412589,0.6052009598883686,0.6052009598883686,0.48711661498398245,0.23094864916124513
best model,0.05514497474095551,0.0550504797889344,0.6291643910431458,0.6042378674869545,0.6042378674869545,0.5002759889604416,0.2217416883324527
