,C,gamma,accuracy,balanced accuracy,ROC,F1,Matthews
model 0,0.05514497474095551,0.0550504797889344,0.9291502740509096,0.7311193882235812,0.7311193882235812,0.9610637821924618,0.6008128538238505
model 1,0.05514497474095551,0.0550504797889344,0.9291502740509096,0.7311193882235812,0.7311193882235812,0.9610637821924618,0.6008128538238505
model 2,0.05514497474095551,0.0550504797889344,0.9291502740509096,0.7311193882235812,0.7311193882235812,0.9610637821924618,0.6008128538238505
best model,0.05514497474095551,0.0550504797889344,0.9270890223921354,0.7306331424294658,0.7306331424294656,0.9598012646793136,0.6028238679875797
